carpark_number,update_datetime,timestamp,total_lots,lots_available
J85M,2019-05-01T19:28:09,2019-05-01T19:29:27+08:00,217,217
J72,2019-05-01T19:28:04,2019-05-01T19:29:27+08:00,255,88
J69,2019-05-01T19:27:57,2019-05-01T19:29:27+08:00,222,16
JM31,2019-05-01T19:26:51,2019-05-01T19:29:27+08:00,180,133
J62M,2019-05-01T19:27:38,2019-05-01T19:29:27+08:00,222,90
J63,2019-05-01T19:27:38,2019-05-01T19:29:27+08:00,153,33
J83M,2019-05-01T19:26:52,2019-05-01T19:29:27+08:00,163,162
J67,2019-05-01T19:27:57,2019-05-01T19:29:27+08:00,156,66
JM2,2019-05-01T19:27:00,2019-05-01T19:29:27+08:00,300,0
J70,2019-05-01T20:28:17,2019-05-01T20:29:27+08:00,151,49
J85M,2019-05-01T20:28:10,2019-05-01T20:29:27+08:00,217,217
J72,2019-05-01T20:28:36,2019-05-01T20:29:27+08:00,255,76
J69,2019-05-01T20:28:58,2019-05-01T20:29:27+08:00,222,11
JM31,2019-05-01T20:28:22,2019-05-01T20:29:27+08:00,180,139
J62M,2019-05-01T20:28:39,2019-05-01T20:29:27+08:00,222,90
J63,2019-05-01T20:28:38,2019-05-01T20:29:27+08:00,153,29
J83M,2019-05-01T20:28:22,2019-05-01T20:29:27+08:00,163,162
J67,2019-05-01T20:28:57,2019-05-01T20:29:27+08:00,156,82
JM2,2019-05-01T20:28:30,2019-05-01T20:29:27+08:00,300,0
J70,2019-05-01T21:26:47,2019-05-01T21:29:27+08:00,151,42
J85M,2019-05-01T21:26:40,2019-05-01T21:29:27+08:00,217,217
J72,2019-05-01T21:27:38,2019-05-01T21:29:27+08:00,255,67
J69,2019-05-01T21:27:21,2019-05-01T21:29:27+08:00,222,222
JM31,2019-05-01T21:26:52,2019-05-01T21:29:27+08:00,180,141
J62M,2019-05-01T21:27:40,2019-05-01T21:29:27+08:00,222,84
J63,2019-05-01T21:27:39,2019-05-01T21:29:27+08:00,153,20
J83M,2019-05-01T21:26:53,2019-05-01T21:29:27+08:00,163,162
J67,2019-05-01T21:26:58,2019-05-01T21:29:27+08:00,156,81
JM2,2019-05-01T21:27:00,2019-05-01T21:29:27+08:00,300,0
J70,2019-05-01T22:28:18,2019-05-01T22:29:27+08:00,151,37
J85M,2019-05-01T22:28:11,2019-05-01T22:29:27+08:00,217,216
J72,2019-05-01T22:28:09,2019-05-01T22:29:27+08:00,255,41
J69,2019-05-01T22:28:23,2019-05-01T22:29:27+08:00,222,222
JM31,2019-05-01T22:28:22,2019-05-01T22:29:27+08:00,180,143
J62M,2019-05-01T22:27:40,2019-05-01T22:29:27+08:00,222,79
J63,2019-05-01T22:27:40,2019-05-01T22:29:27+08:00,153,0
J83M,2019-05-01T22:28:23,2019-05-01T22:29:27+08:00,163,162
J67,2019-05-01T22:27:59,2019-05-01T22:29:27+08:00,156,81
JM2,2019-05-01T22:20:29,2019-05-01T22:29:27+08:00,300,0
J70,2019-05-01T23:26:48,2019-05-01T23:29:27+08:00,151,35
J85M,2019-05-01T23:26:41,2019-05-01T23:29:27+08:00,217,216
J72,2019-05-01T23:27:11,2019-05-01T23:29:27+08:00,255,35
J69,2019-05-01T23:27:25,2019-05-01T23:29:27+08:00,222,222
JM31,2019-05-01T23:26:53,2019-05-01T23:29:27+08:00,180,143
J62M,2019-05-01T23:26:41,2019-05-01T23:29:27+08:00,222,75
J63,2019-05-01T23:26:41,2019-05-01T23:29:27+08:00,153,0
J83M,2019-05-01T23:26:54,2019-05-01T23:29:27+08:00,163,162
J67,2019-05-01T23:27:00,2019-05-01T23:29:27+08:00,156,79
JM2,2019-05-01T23:13:34,2019-05-01T23:29:27+08:00,300,0
J70,2019-05-02T00:26:49,2019-05-02T00:29:27+08:00,151,29
J85M,2019-05-02T00:28:12,2019-05-02T00:29:27+08:00,217,215
J72,2019-05-02T00:28:13,2019-05-02T00:29:27+08:00,255,20
J69,2019-05-02T00:28:02,2019-05-02T00:29:27+08:00,222,0
JM31,2019-05-02T00:26:53,2019-05-02T00:29:27+08:00,180,143
J62M,2019-05-02T00:27:42,2019-05-02T00:29:27+08:00,222,74
J63,2019-05-02T00:27:41,2019-05-02T00:29:27+08:00,153,0
J83M,2019-05-02T00:26:54,2019-05-02T00:29:27+08:00,163,162
J67,2019-05-02T00:28:01,2019-05-02T00:29:27+08:00,156,87
JM2,2019-05-02T00:24:36,2019-05-02T00:29:27+08:00,300,0
J70,2019-05-02T01:28:19,2019-05-02T01:29:27+08:00,151,26
J85M,2019-05-02T01:28:12,2019-05-02T01:29:27+08:00,217,215
J72,2019-05-02T01:28:45,2019-05-02T01:29:27+08:00,255,16
J69,2019-05-02T01:29:03,2019-05-02T01:29:27+08:00,222,0
JM31,2019-05-02T01:28:24,2019-05-02T01:29:27+08:00,180,137
J62M,2019-05-02T01:28:43,2019-05-02T01:29:27+08:00,222,74
J63,2019-05-02T01:28:42,2019-05-02T01:29:27+08:00,153,0
J83M,2019-05-02T01:28:25,2019-05-02T01:29:27+08:00,163,162
J67,2019-05-02T01:29:02,2019-05-02T01:29:27+08:00,156,81
JM2,2019-05-02T01:22:35,2019-05-02T01:29:27+08:00,300,0
J70,2019-05-02T02:26:50,2019-05-02T02:29:27+08:00,151,26
J85M,2019-05-02T02:26:43,2019-05-02T02:29:27+08:00,217,215
J72,2019-05-02T02:27:46,2019-05-02T02:29:27+08:00,255,17
J69,2019-05-02T02:27:30,2019-05-02T02:29:27+08:00,222,222
JM31,2019-05-02T02:26:54,2019-05-02T02:29:27+08:00,180,135
J62M,2019-05-02T02:27:44,2019-05-02T02:29:27+08:00,222,73
J63,2019-05-02T02:27:43,2019-05-02T02:29:27+08:00,153,0
J83M,2019-05-02T02:26:55,2019-05-02T02:29:27+08:00,163,162
J67,2019-05-02T02:27:03,2019-05-02T02:29:27+08:00,156,83
JM2,2019-05-02T02:26:58,2019-05-02T02:29:27+08:00,300,0
J70,2019-05-02T03:28:06,2019-05-02T03:29:27+08:00,151,25
J85M,2019-05-02T03:28:00,2019-05-02T03:29:27+08:00,217,215
J72,2019-05-02T03:28:31,2019-05-02T03:29:27+08:00,255,16
J69,2019-05-02T03:28:42,2019-05-02T03:29:27+08:00,222,0
JM31,2019-05-02T03:28:11,2019-05-02T03:29:27+08:00,180,136
J62M,2019-05-02T03:28:28,2019-05-02T03:29:27+08:00,222,71
J63,2019-05-02T03:28:27,2019-05-02T03:29:27+08:00,153,0
J83M,2019-05-02T03:28:15,2019-05-02T03:29:27+08:00,163,162
J67,2019-05-02T03:28:41,2019-05-02T03:29:27+08:00,156,80
JM2,2019-05-02T03:27:57,2019-05-02T03:29:27+08:00,300,0
J70,2019-05-02T04:26:37,2019-05-02T04:29:27+08:00,151,29
J85M,2019-05-02T04:26:31,2019-05-02T04:29:27+08:00,217,217
J72,2019-05-02T04:27:33,2019-05-02T04:29:27+08:00,255,55
J69,2019-05-02T04:27:33,2019-05-02T04:29:27+08:00,222,222
JM31,2019-05-02T04:26:41,2019-05-02T04:29:27+08:00,180,137
J62M,2019-05-02T04:27:29,2019-05-02T04:29:27+08:00,222,71
J63,2019-05-02T04:27:28,2019-05-02T04:29:27+08:00,153,0
J83M,2019-05-02T04:26:45,2019-05-02T04:29:27+08:00,163,163
J67,2019-05-02T04:26:42,2019-05-02T04:29:27+08:00,156,86
JM2,2019-05-02T04:25:57,2019-05-02T04:29:27+08:00,300,0
J70,2019-05-02T05:28:07,2019-05-02T05:29:27+08:00,151,36
J85M,2019-05-02T05:28:01,2019-05-02T05:29:27+08:00,217,217
J72,2019-05-02T05:28:05,2019-05-02T05:29:27+08:00,255,63
J69,2019-05-02T05:28:05,2019-05-02T05:29:27+08:00,222,222
JM31,2019-05-02T05:28:11,2019-05-02T05:29:27+08:00,180,137
J62M,2019-05-02T05:27:29,2019-05-02T05:29:27+08:00,222,72
J63,2019-05-02T05:27:29,2019-05-02T05:29:27+08:00,153,0
J83M,2019-05-02T05:28:16,2019-05-02T05:29:27+08:00,163,163
J67,2019-05-02T05:27:43,2019-05-02T05:29:27+08:00,156,82
JM2,2019-05-02T05:25:57,2019-05-02T05:29:27+08:00,300,0
J70,2019-05-02T06:28:08,2019-05-02T06:29:27+08:00,151,49
J85M,2019-05-02T06:28:02,2019-05-02T06:29:27+08:00,217,217
J72,2019-05-02T06:29:07,2019-05-02T06:29:27+08:00,255,83
J69,2019-05-02T06:29:06,2019-05-02T06:29:27+08:00,222,222
JM31,2019-05-02T06:28:12,2019-05-02T06:29:27+08:00,180,139
J62M,2019-05-02T06:28:30,2019-05-02T06:29:27+08:00,222,75
J63,2019-05-02T06:28:30,2019-05-02T06:29:27+08:00,153,0
J83M,2019-05-02T06:28:16,2019-05-02T06:29:27+08:00,163,163
J67,2019-05-02T06:28:44,2019-05-02T06:29:27+08:00,156,70
JM2,2019-05-02T06:26:27,2019-05-02T06:29:27+08:00,300,0
J70,2019-05-02T07:26:38,2019-05-02T07:29:27+08:00,151,92
J85M,2019-05-02T07:28:02,2019-05-02T07:29:27+08:00,217,217
J72,2019-05-02T07:27:38,2019-05-02T07:29:27+08:00,255,134
J69,2019-05-02T07:27:45,2019-05-02T07:29:27+08:00,222,44
JM31,2019-05-02T07:26:42,2019-05-02T07:29:27+08:00,180,147
J62M,2019-05-02T07:27:31,2019-05-02T07:29:27+08:00,222,81
J63,2019-05-02T07:27:31,2019-05-02T07:29:27+08:00,153,38
J83M,2019-05-02T07:26:47,2019-05-02T07:29:27+08:00,163,163
J67,2019-05-02T07:27:45,2019-05-02T07:29:27+08:00,156,77
JM2,2019-05-02T07:25:56,2019-05-02T07:29:27+08:00,300,0
J70,2019-05-02T08:28:09,2019-05-02T08:29:27+08:00,151,108
J85M,2019-05-02T08:28:03,2019-05-02T08:29:27+08:00,217,217
J72,2019-05-02T08:28:40,2019-05-02T08:29:27+08:00,255,189
J69,2019-05-02T08:28:46,2019-05-02T08:29:27+08:00,222,84
JM31,2019-05-02T08:28:13,2019-05-02T08:29:27+08:00,180,147
J62M,2019-05-02T08:28:32,2019-05-02T08:29:27+08:00,222,88
J63,2019-05-02T08:28:31,2019-05-02T08:29:27+08:00,153,54
J83M,2019-05-02T08:28:17,2019-05-02T08:29:27+08:00,163,163
J67,2019-05-02T08:28:46,2019-05-02T08:29:27+08:00,156,88
JM2,2019-05-02T08:14:01,2019-05-02T08:29:27+08:00,300,0
J70,2019-05-02T09:26:40,2019-05-02T09:29:33+08:00,151,120
J85M,2019-05-02T09:26:33,2019-05-02T09:29:33+08:00,217,217
J72,2019-05-02T09:27:42,2019-05-02T09:29:33+08:00,255,212
J69,2019-05-02T09:27:41,2019-05-02T09:29:33+08:00,222,222
JM31,2019-05-02T09:26:43,2019-05-02T09:29:33+08:00,180,163
J62M,2019-05-02T09:27:33,2019-05-02T09:29:33+08:00,222,93
J63,2019-05-02T09:27:32,2019-05-02T09:29:33+08:00,153,66
J83M,2019-05-02T09:26:48,2019-05-02T09:29:33+08:00,163,163
J67,2019-05-02T09:26:46,2019-05-02T09:29:33+08:00,156,86
JM2,2019-05-02T09:24:56,2019-05-02T09:29:33+08:00,300,0
J70,2019-05-02T10:28:10,2019-05-02T10:29:27+08:00,151,122
J85M,2019-05-02T10:28:04,2019-05-02T10:29:27+08:00,217,217
J72,2019-05-02T10:28:14,2019-05-02T10:29:27+08:00,255,219
J69,2019-05-02T10:28:13,2019-05-02T10:29:27+08:00,222,222
JM31,2019-05-02T10:28:13,2019-05-02T10:29:27+08:00,180,151
J62M,2019-05-02T10:28:33,2019-05-02T10:29:27+08:00,222,95
J63,2019-05-02T10:28:33,2019-05-02T10:29:27+08:00,153,69
J83M,2019-05-02T10:28:18,2019-05-02T10:29:27+08:00,163,163
J67,2019-05-02T10:27:47,2019-05-02T10:29:27+08:00,156,92
JM2,2019-05-02T10:08:28,2019-05-02T10:29:27+08:00,300,0
J70,2019-05-02T11:26:41,2019-05-02T11:29:27+08:00,151,124
J85M,2019-05-02T11:26:34,2019-05-02T11:29:27+08:00,217,217
J72,2019-05-02T11:27:16,2019-05-02T11:29:27+08:00,255,224
J69,2019-05-02T11:27:15,2019-05-02T11:29:27+08:00,222,222
JM31,2019-05-02T11:26:44,2019-05-02T11:29:27+08:00,180,143
J62M,2019-05-02T11:26:34,2019-05-02T11:29:27+08:00,222,97
J63,2019-05-02T11:26:34,2019-05-02T11:29:27+08:00,153,76
J83M,2019-05-02T11:26:48,2019-05-02T11:29:27+08:00,163,162
J67,2019-05-02T11:26:48,2019-05-02T11:29:27+08:00,156,86
JM2,2019-05-02T11:17:01,2019-05-02T11:29:27+08:00,300,0
J70,2019-05-02T12:28:11,2019-05-02T12:29:27+08:00,151,115
J85M,2019-05-02T12:28:05,2019-05-02T12:29:27+08:00,217,217
J72,2019-05-02T12:27:47,2019-05-02T12:29:27+08:00,255,221
J69,2019-05-02T12:27:50,2019-05-02T12:29:27+08:00,222,111
JM31,2019-05-02T12:28:14,2019-05-02T12:29:27+08:00,180,64
J62M,2019-05-02T12:27:35,2019-05-02T12:29:27+08:00,222,98
J63,2019-05-02T12:27:35,2019-05-02T12:29:27+08:00,153,69
J83M,2019-05-02T12:26:49,2019-05-02T12:29:27+08:00,163,162
J67,2019-05-02T12:27:49,2019-05-02T12:29:27+08:00,156,66
JM2,2019-05-02T12:28:04,2019-05-02T12:29:27+08:00,300,0
